Time,PositionX,PositionY,PositionZ,OrientationX,OrientationY,OrientationZ,OrientationW
7.18856,1.94415,2.267831,5.032617,0.1544578,0.1603037,-0.03873026,0.9741384
7.198786,1.943985,2.268259,5.032307,0.153218,0.157658,-0.03827162,0.9747838
7.209795,1.943827,2.268563,5.031912,0.1521258,0.1548334,-0.0381523,0.9754121
7.221496,1.94379,2.268866,5.031483,0.1514544,0.1520098,-0.03799895,0.9759666
7.232827,1.943847,2.269177,5.031005,0.1509032,0.1491403,-0.03762269,0.9765091
7.243475,1.943953,2.269496,5.030547,0.1504527,0.1463323,-0.03708643,0.9770238
7.254153,1.944102,2.269778,5.030097,0.1498055,0.1436439,-0.03655126,0.9775422
7.265827,1.94418,2.270091,5.029613,0.1490869,0.141137,-0.03619732,0.9780303
7.277478,1.944339,2.270315,5.029272,0.1480554,0.1386365,-0.03596712,0.978553
7.287838,1.944486,2.270378,5.028982,0.1471015,0.136511,-0.03591578,0.9789974
7.299891,1.944708,2.270496,5.028584,0.146526,0.1342489,-0.03604251,0.9793918
7.30992,1.944812,2.270541,5.028151,0.1461044,0.1322076,-0.03646187,0.9797169
7.321464,1.944952,2.270507,5.027696,0.14613,0.1302232,-0.03722633,0.9799501
7.332698,1.944968,2.270444,5.027209,0.1462902,0.1282404,-0.03811149,0.9801536
7.34298,1.945026,2.270305,5.026556,0.1465798,0.1260529,-0.03908006,0.980356
7.354081,1.945082,2.270104,5.026001,0.1471495,0.1237939,-0.03987133,0.9805266
7.365555,1.94511,2.269853,5.025362,0.1476629,0.121322,-0.0403617,0.9807383
7.376606,1.945183,2.26963,5.024724,0.1480089,0.1188726,-0.0408165,0.9809673
7.387908,1.945146,2.269482,5.024123,0.1483937,0.1164056,-0.04123454,0.9811875
7.398538,1.945104,2.269252,5.023417,0.1486371,0.1140296,-0.04196119,0.9813988
7.410023,1.944961,2.269118,5.022739,0.1490363,0.1116617,-0.04271319,0.9815781
7.420935,1.944745,2.268992,5.022017,0.1495443,0.1091961,-0.04353502,0.981742
7.431841,1.944549,2.268924,5.021241,0.1498598,0.1067117,-0.04444591,0.9819263
7.443016,1.944201,2.268894,5.020401,0.1502123,0.1040357,-0.04536909,0.9821174
7.454123,1.943923,2.268856,5.019584,0.1501237,0.1012993,-0.04636888,0.9823703
7.465106,1.943498,2.268892,5.018778,0.1500275,0.09847311,-0.04709455,0.9826378
7.476532,1.94311,2.268991,5.017984,0.1497112,0.09559577,-0.04786048,0.982933
7.487727,1.942728,2.269128,5.017126,0.1493056,0.09249391,-0.04838438,0.9832659
7.498795,1.942318,2.269296,5.016404,0.1489465,0.08940846,-0.04889588,0.9835804
7.510058,1.94189,2.269437,5.015602,0.1487436,0.08632781,-0.04933101,0.9838645
7.52099,1.941347,2.269533,5.014807,0.1485251,0.08325952,-0.04964104,0.9841463
7.532116,1.940896,2.269628,5.014034,0.1560397,-0.3083809,0.01157773,0.9383064
7.543069,1.941026,2.269769,5.013077,0.1559716,-0.3112639,0.01137823,0.9373677
7.554354,1.941125,2.269912,5.012146,0.1558805,-0.3140944,0.01119892,0.9364404
7.566167,1.941286,2.269984,5.011302,0.1557419,-0.3168711,0.01103802,0.9355295
7.576951,1.941452,2.270145,5.010347,0.1556292,-0.3195485,0.01076816,0.9346402
7.587697,1.941615,2.270212,5.009542,0.1555506,-0.3219906,0.01065547,0.9338162
7.599829,1.941822,2.270295,5.00877,0.1553573,-0.3241733,0.01046035,0.933095
7.610077,1.941975,2.270409,5.00799,0.1552596,-0.3261654,0.01020975,0.9324197
7.620818,1.942124,2.270488,5.00732,0.1551517,-0.3278211,0.009888273,0.9318603
7.63271,1.942281,2.270584,5.006674,0.155036,-0.3292908,0.009627134,0.9313639
7.64331,1.942384,2.270731,5.006006,0.1549898,-0.3308412,0.009355441,0.9308248
7.655233,1.942552,2.270791,5.005443,0.1548835,-0.3321368,0.009149913,0.930383
7.665318,1.942763,2.270829,5.004913,0.1547647,-0.3333424,0.008966997,0.9299732
7.676373,1.942938,2.270864,5.004425,0.1547768,-0.3342338,0.008881673,0.9296521
7.687418,1.943096,2.270883,5.003876,0.1547073,-0.3348951,0.008997243,0.9294245
7.698494,1.943314,2.270889,5.003503,0.1547074,-0.3354138,0.009159323,0.9292359
7.709675,1.943436,2.270893,5.003062,0.1546193,-0.3358264,0.009406283,0.9290991
7.720803,1.943632,2.270884,5.002713,0.1546074,-0.3361118,0.00957837,0.928996
7.731609,1.943761,2.270927,5.00251,0.1543142,-0.3359924,0.009848088,0.9290852
7.743142,1.943912,2.270916,5.002273,0.154202,-0.3357662,0.009915236,0.9291849
7.753994,1.94414,2.270942,5.002208,0.1541823,-0.3350943,0.01001124,0.9294296
7.765339,1.944333,2.270884,5.002141,0.1543806,-0.334302,0.01014287,0.9296805
7.776187,1.944613,2.270882,5.002074,0.1546784,-0.3332313,0.01046379,0.9300118
7.787616,1.944848,2.270764,5.002082,0.1551695,-0.3319407,0.01072701,0.9303885
7.798704,1.945143,2.27064,5.002106,0.1559078,-0.3305496,0.0111596,0.9307551
7.809599,1.945366,2.270422,5.002168,0.1567905,-0.3289695,0.01172414,0.9311597
7.820786,1.945662,2.270249,5.002231,0.1577528,-0.327422,0.01248366,0.9315327
7.831765,1.945904,2.270005,5.002352,0.1588596,-0.3258494,0.01337008,0.9318836
7.842987,1.946222,2.269701,5.002487,0.1601838,-0.3243092,0.01446687,0.9321777
7.853897,1.946359,2.269489,5.002456,0.1614251,-0.3226128,0.01563436,0.9325334
7.86491,1.946629,2.269151,5.002586,0.1626517,-0.3209594,0.01674444,0.9328715
7.87611,1.946904,2.268796,5.00272,0.1638985,-0.3194166,0.01806488,0.9331582
7.88759,1.947106,2.268514,5.002719,0.1653363,-0.3178459,0.01941839,0.9334135
7.898854,1.947346,2.268193,5.00281,0.1667899,-0.3163336,0.0204566,0.9336465
7.909665,1.947541,2.267868,5.002839,0.1681104,-0.3147627,0.02147237,0.9339177
7.920763,1.94773,2.267491,5.002903,0.169644,-0.3132502,0.02220389,0.9341317
7.932857,1.947888,2.267159,5.002913,0.1709292,-0.3118141,0.02281149,0.9343634
7.943403,1.948065,2.266842,5.002939,0.1721335,-0.3103964,0.02331462,0.9346018
7.954034,1.948136,2.266663,5.002864,0.1731877,-0.3089745,0.02356849,0.9348718
7.96544,1.948247,2.266433,5.002892,0.173985,-0.3076527,0.02368731,0.9351567
7.976103,1.948313,2.266325,5.002723,0.1748036,-0.3062702,0.02387541,0.935453
7.987394,1.948477,2.266165,5.002551,0.1753629,-0.3050925,0.0238026,0.9357349
7.998655,1.948618,2.26594,5.002497,0.1758904,-0.3037419,0.02398071,0.9360707
8.009709,1.948765,2.265835,5.002434,0.1764845,-0.3023455,0.02430436,0.9364026
8.02054,1.948959,2.265717,5.002404,0.1768398,-0.3010251,0.02461394,0.9367528
8.031693,1.949135,2.26567,5.002339,0.1769219,-0.299809,0.02508785,0.9371146
8.042882,1.949299,2.265656,5.002253,0.1769,-0.2986352,0.02547779,0.937483
8.0538,1.949436,2.265636,5.002272,0.1768456,-0.2975928,0.02586003,0.9378142
8.06493,1.949616,2.265656,5.002266,0.1766777,-0.2967666,0.02608843,0.9381013
8.076222,1.949706,2.265708,5.002203,0.1765563,-0.2959589,0.02641165,0.9383702
8.087699,1.949808,2.265765,5.002167,0.1764487,-0.2952684,0.0267903,0.9385973
8.098476,1.949997,2.265824,5.002139,0.1763404,-0.2944793,0.02712467,0.9388558
8.109875,1.950213,2.265942,5.002151,0.1761696,-0.2937634,0.02729369,0.9391073
8.120705,1.950329,2.26603,5.002158,0.1759655,-0.2930486,0.02739329,0.9393659
8.131686,1.950484,2.26613,5.002174,0.1757332,-0.2926262,0.02737359,0.9395416
8.143173,1.950498,2.266226,5.002035,0.1755196,-0.2921908,0.02727529,0.9397199
8.153934,1.950632,2.266329,5.002054,0.1753612,-0.2919376,0.02717187,0.9398312
8.166517,1.950687,2.266433,5.00198,0.1753257,-0.2917378,0.02694813,0.9399063
8.176088,1.950787,2.266496,5.002023,0.1752209,-0.2915083,0.02687508,0.939999
8.186681,1.9509,2.266638,5.002051,0.1751538,-0.2912896,0.02669363,0.9400846
8.198489,1.950947,2.266748,5.002073,0.1748803,-0.2910756,0.02646757,0.9402082
8.209361,1.951055,2.266857,5.002148,0.1745644,-0.290857,0.02622311,0.9403414
8.219975,1.951137,2.26696,5.002219,0.1741472,-0.2907114,0.02599362,0.94047
8.231585,1.951221,2.267061,5.002321,0.1737953,-0.2907027,0.02573086,0.9405451
8.24229,1.951243,2.267235,5.002382,0.1735572,-0.2906199,0.02546228,0.940622
8.253485,1.951342,2.267362,5.002484,0.1731644,-0.290581,0.02515814,0.9407145
8.264588,1.951393,2.267508,5.002618,0.1728111,-0.2903848,0.02500261,0.9408442
8.275843,1.951408,2.267737,5.002562,0.1723633,-0.2903908,0.02484744,0.9409286
8.286639,1.951467,2.267844,5.002704,0.1719629,-0.2902765,0.0246206,0.9410431
8.298047,1.951523,2.268002,5.002761,0.1715939,-0.2901957,0.02448485,0.941139
8.309028,1.951615,2.268131,5.002847,0.1713158,-0.2901034,0.02437348,0.9412209
8.319954,1.951704,2.268199,5.002999,0.1713015,-0.2900589,0.02411261,0.9412439
8.331017,1.951772,2.268287,5.003164,0.1713474,-0.2898296,0.02401904,0.9413087
8.342238,1.951788,2.268322,5.003383,0.1713558,-0.2896585,0.02379831,0.9413654
8.353264,1.95186,2.268368,5.003474,0.1715716,-0.2894506,0.0235436,0.9413965
8.364898,1.951885,2.268442,5.003628,0.1717238,-0.2891078,0.02328965,0.9414803
8.375836,1.951949,2.268431,5.003765,0.1718815,-0.2888111,0.02305768,0.9415483
8.386683,1.952028,2.268485,5.003841,0.1719999,-0.2885869,0.02288263,0.9415998
8.397879,1.951993,2.268414,5.003894,0.17215,-0.2882307,0.02268778,0.9416861
8.40931,1.952087,2.268332,5.003989,0.172344,-0.2880009,0.02263653,0.9417222
8.420108,1.952143,2.268255,5.004024,0.1726108,-0.2876893,0.02260452,0.9417694
8.431218,1.952201,2.268141,5.004096,0.1730106,-0.2874382,0.02257591,0.9417733
8.442245,1.952229,2.268082,5.004108,0.1733109,-0.2871541,0.0224211,0.9418085
8.453578,1.952281,2.267996,5.004153,0.1737137,-0.2868388,0.02225782,0.9418342
8.464873,1.9523,2.267921,5.00414,0.173878,-0.2866415,0.02198302,0.9418704
8.476004,1.952307,2.267875,5.004192,0.174096,-0.2864149,0.02177719,0.9419038
8.486475,1.952308,2.267817,5.00426,0.1742081,-0.2861242,0.02148491,0.9419782
8.497837,1.952281,2.267754,5.004335,0.1743055,-0.2860316,0.02129868,0.9419925
8.50904,1.952285,2.267674,5.00435,0.1744719,-0.2858811,0.02120511,0.9420095
8.52005,1.952332,2.267628,5.004355,0.1746418,-0.2858291,0.02115288,0.941995
8.531162,1.952347,2.267528,5.004366,0.1748388,-0.2857354,0.02113156,0.9419874
8.542402,1.952404,2.26746,5.004359,0.1749947,-0.2856072,0.02122616,0.9419951
8.553867,1.952446,2.267394,5.004321,0.1750196,-0.2855592,0.02138758,0.9420014
8.564618,1.952494,2.267346,5.004347,0.1752168,-0.285631,0.02148832,0.9419407
8.576232,1.952534,2.267255,5.004273,0.175179,-0.2856175,0.021588,0.9419495
8.587325,1.952643,2.267195,5.004241,0.1752556,-0.2855725,0.02175625,0.9419451
8.598434,1.952699,2.267145,5.004116,0.1753811,-0.2854928,0.02181041,0.9419446
8.609468,1.95279,2.2671,5.004061,0.1756736,-0.2853692,0.02195359,0.9419242
8.620551,1.952908,2.267,5.004009,0.1757857,-0.2852877,0.02202909,0.9419262
8.633615,1.953025,2.266982,5.003941,0.1757988,-0.2851436,0.02210698,0.9419656
8.642839,1.953166,2.266941,5.00389,0.1759184,-0.2850785,0.02207587,0.9419637
8.653544,1.953313,2.266894,5.003811,0.1759382,-0.2848905,0.02212297,0.9420158
8.664883,1.953506,2.266894,5.003757,0.1760274,-0.284853,0.02205663,0.942012
8.675883,1.953663,2.266895,5.003666,0.1760512,-0.2847578,0.02205833,0.9420363
8.687245,1.953868,2.266858,5.0036,0.1760524,-0.2847125,0.02195131,0.9420523
8.698025,1.954078,2.266852,5.003497,0.1761115,-0.2845329,0.0218313,0.9420983
8.709371,1.954288,2.266883,5.003478,0.176121,-0.2844825,0.02168856,0.942115
8.720531,1.954499,2.26687,5.003352,0.1759842,-0.2842844,0.02146438,0.9422055
8.731591,1.954705,2.266906,5.003364,0.1756874,-0.2842211,0.02117049,0.9422867
8.74245,1.954839,2.26695,5.003252,0.1753518,-0.2841626,0.02108227,0.9423689
8.753845,1.955029,2.267047,5.003237,0.1751597,-0.2840448,0.0207606,0.9424472
8.76474,1.95522,2.267128,5.00319,0.1749324,-0.2840697,0.02055578,0.9424864
8.776166,1.955416,2.267209,5.003234,0.1747069,-0.2841005,0.02033683,0.9425237
8.787224,1.955633,2.267271,5.003228,0.1745048,-0.2840129,0.020185,0.9425908
8.798221,1.955834,2.267339,5.003247,0.1743518,-0.2839458,0.02000054,0.9426432
8.809401,1.956084,2.267423,5.003249,0.1742474,-0.2838472,0.01975846,0.9426973
8.820295,1.956234,2.267444,5.003217,0.1739269,-0.283715,0.0194412,0.9428029
8.831342,1.956458,2.267522,5.003181,0.1737937,-0.2835627,0.01909972,0.9428803
8.842534,1.956592,2.267576,5.003159,0.1737227,-0.2833685,0.01879815,0.9429578
8.853608,1.956788,2.267647,5.003138,0.1736452,-0.2831466,0.0184004,0.9430466
8.864787,1.957,2.267698,5.00315,0.1735962,-0.2829224,0.01803426,0.94313
8.875843,1.957139,2.26778,5.003154,0.1735328,-0.2827104,0.01771156,0.9432113
8.887668,1.957319,2.267819,5.003228,0.1734517,-0.2824074,0.01741947,0.9433224
8.898222,1.957491,2.267881,5.003274,0.173239,-0.2821974,0.017103,0.9434301
8.909454,1.957709,2.268,5.003314,0.1730856,-0.2817044,0.01678289,0.9436113
8.92044,1.95793,2.268095,5.003402,0.1728217,-0.2813412,0.01636676,0.9437754
8.931619,1.95809,2.26826,5.003445,0.1726023,-0.2809225,0.01601575,0.9439462
8.943622,1.958298,2.268379,5.003507,0.1723135,-0.2803156,0.01554204,0.9441873
8.954831,1.95856,2.268381,5.003555,0.1720365,-0.2797916,0.01508098,0.9444007
8.965318,1.958807,2.268533,5.003593,0.1718037,-0.2791675,0.01460689,0.9446352
8.975853,1.958963,2.268658,5.003742,0.1715261,-0.2785282,0.01420158,0.9448805
8.986812,1.959216,2.268757,5.003795,0.1711097,-0.277856,0.01371098,0.9451612
8.998308,1.959409,2.268912,5.003875,0.1708206,-0.2771882,0.01331313,0.9454151
9.00916,1.959608,2.26902,5.004041,0.170384,-0.2763931,0.01293215,0.9457319
9.020184,1.959856,2.269174,5.004123,0.1699698,-0.2756571,0.01263197,0.9460253
9.031278,1.959986,2.269335,5.004192,0.1696087,-0.2749328,0.01228419,0.9463054
9.042275,1.960218,2.269447,5.004227,0.1690005,-0.2742202,0.01188982,0.9466259
9.053377,1.960378,2.269627,5.004233,0.1683941,-0.2734834,0.01145965,0.9469525
9.064428,1.960567,2.269802,5.004339,0.1678381,-0.2728734,0.01107274,0.9472317
9.075349,1.960743,2.269986,5.004432,0.1671793,-0.2721773,0.0107111,0.9475526
9.087056,1.960851,2.270171,5.004606,0.1665554,-0.271544,0.01038621,0.9478477
9.097891,1.960994,2.270351,5.004693,0.1657805,-0.2709005,0.009927344,0.9481726
9.10932,1.961107,2.27052,5.004832,0.1650631,-0.2701864,0.009478144,0.948506
9.120137,1.961226,2.270748,5.004928,0.1642543,-0.2695464,0.009038638,0.9488328
9.131371,1.961291,2.271034,5.005035,0.1634711,-0.2690001,0.008604031,0.949127
9.142239,1.961288,2.271414,5.005245,0.1621994,-0.2685142,0.008108627,0.9494871
9.153495,1.961349,2.271822,5.005409,0.1607421,-0.2679695,0.007410605,0.9498944
9.16442,1.961267,2.272365,5.005646,0.1583543,-0.2674311,0.006570082,0.9504532
9.175571,1.961252,2.272976,5.005974,0.1555467,-0.2667937,0.005561981,0.9511023
9.186937,1.961171,2.273706,5.006372,0.1522612,-0.2661469,0.004409537,0.9518209
9.19811,1.961101,2.274431,5.006792,0.1487878,-0.2656355,0.003262464,0.9525174
9.209258,1.961026,2.275052,5.007188,0.1457202,-0.2650699,0.002206288,0.953152
9.220029,1.960959,2.275569,5.007538,0.1428157,-0.2644702,0.001326419,0.9537596
9.231753,1.960991,2.276067,5.007913,0.1406253,-0.2639424,0.000603117,0.954232
9.243314,1.961022,2.276427,5.008204,0.1388631,-0.2632954,6.429106E-05,0.9546688
9.253524,1.960969,2.276799,5.008365,0.1375243,-0.2624563,-0.0004033968,0.9550936
9.264396,1.961048,2.277022,5.008577,0.136507,-0.2614729,-0.0008857995,0.9555088
9.275343,1.961061,2.277308,5.008751,0.1356756,-0.2603351,-0.001336455,0.9559373
9.286544,1.961112,2.277502,5.00899,0.1348627,-0.2591518,-0.00192555,0.9563727
9.297867,1.961165,2.277716,5.009238,0.1339194,-0.2579566,-0.002620611,0.9568266
9.309031,1.961147,2.27797,5.009452,0.1327247,-0.2568091,-0.003483541,0.9572989
9.319908,1.961202,2.278198,5.009682,0.1316081,-0.255632,-0.004316874,0.9577646
9.331624,1.961301,2.278359,5.009802,0.1304112,-0.2545022,-0.005244594,0.9582244
9.342125,1.96144,2.278593,5.009898,0.1295161,-0.2532969,-0.005953625,0.958661
9.353425,1.961643,2.278724,5.009934,0.1286874,-0.2519649,-0.00666064,0.9591188
9.364709,1.961782,2.278871,5.009893,0.128009,-0.2506192,-0.007205207,0.9595582
9.375688,1.962031,2.279011,5.009831,0.1273648,-0.249183,-0.007949695,0.960012
9.386857,1.962362,2.279177,5.009528,0.1266688,-0.2478891,-0.008635957,0.960433
9.397958,1.96273,2.279377,5.009351,0.1259263,-0.2465298,-0.009538446,0.9608719
9.409358,1.963027,2.279603,5.009181,0.1251252,-0.2453796,-0.01035916,0.9612623
9.41998,1.963273,2.279832,5.009013,0.1243397,-0.2441088,-0.01111747,0.9616793
9.431098,1.963573,2.279994,5.008879,0.1231524,-0.243067,-0.0120661,0.9620844
9.44276,1.963867,2.280252,5.008704,0.1221722,-0.2420298,-0.01265618,0.9624632
9.45447,1.964117,2.280404,5.008533,0.1210253,-0.2412167,-0.01315792,0.9628054
9.464287,1.964378,2.280603,5.008355,0.1198938,-0.240358,-0.01349928,0.9631569
9.476008,1.964627,2.28083,5.008219,0.1188727,-0.2396801,-0.01379018,0.9634483
9.487165,1.964814,2.281094,5.008001,0.117797,-0.2391204,-0.0139733,0.9637168
9.497771,1.965023,2.281344,5.007905,0.1167875,-0.2385915,-0.01419478,0.9639674
9.509135,1.965214,2.281515,5.007717,0.1159051,-0.2381464,-0.01437084,0.9641814
9.520383,1.965464,2.281688,5.007532,0.1150699,-0.237798,-0.01459877,0.964364
9.531476,1.96566,2.28185,5.007401,0.1146035,-0.2375276,-0.01471619,0.9644844
9.542253,1.965914,2.282009,5.007233,0.1140455,-0.2372596,-0.01489244,0.9646138
9.55394,1.966116,2.282129,5.007118,0.113541,-0.2371364,-0.01511987,0.9647
9.564698,1.966311,2.28226,5.006981,0.1129192,-0.2370531,-0.01522863,0.9647918
9.575388,1.96646,2.282418,5.00694,0.1123897,-0.2370135,-0.01539825,0.9648607
9.586803,1.966591,2.282506,5.006775,0.1118429,-0.2371159,-0.01554833,0.9648966
9.598402,1.966666,2.282631,5.006752,0.111353,-0.2372285,-0.01570702,0.964923
9.609661,1.966865,2.282728,5.006647,0.1112273,-0.237481,-0.01582378,0.9648735
9.620092,1.966968,2.282784,5.006574,0.1110037,-0.2375849,-0.01606818,0.9648696
9.631309,1.967098,2.282827,5.006513,0.110945,-0.2378267,-0.01623946,0.9648139
9.64239,1.967163,2.282863,5.006474,0.1107072,-0.2379913,-0.01651619,0.964796
9.653266,1.967236,2.282935,5.006545,0.1104624,-0.2380685,-0.01693352,0.9647978
9.66468,1.967272,2.282974,5.006627,0.1101815,-0.2382033,-0.01727756,0.9647905
9.677532,1.967326,2.283065,5.006694,0.1098642,-0.2381813,-0.01772645,0.964824
9.686549,1.967406,2.283126,5.00678,0.1095566,-0.2382653,-0.01812083,0.9648309
9.697991,1.967516,2.283099,5.006763,0.1094039,-0.2381492,-0.01853508,0.964869
9.708707,1.967549,2.28314,5.006835,0.1093223,-0.2381267,-0.01889754,0.9648768
9.720019,1.967652,2.283222,5.00695,0.1092995,-0.238022,-0.01918591,0.9648995
9.730928,1.967756,2.283228,5.007052,0.109184,-0.2378211,-0.01937935,0.9649583
9.742141,1.967818,2.283266,5.00718,0.1090632,-0.2375178,-0.01956769,0.9650429
9.753044,1.967885,2.283314,5.007357,0.1088469,-0.2372584,-0.01968326,0.9651287
9.764374,1.967909,2.28331,5.007553,0.1086493,-0.2368257,-0.01989132,0.965253
9.776026,1.967933,2.28331,5.00774,0.1085923,-0.2364191,-0.02003309,0.9653561
9.78702,1.967883,2.28332,5.007931,0.1085307,-0.2360368,-0.02016567,0.9654538
9.79758,1.967856,2.283291,5.00815,0.108519,-0.2354742,-0.0204259,0.9655871
9.808555,1.967857,2.283312,5.008324,0.1086646,-0.2349636,-0.02060863,0.9656912
9.820142,1.967761,2.283261,5.008482,0.108773,-0.2342041,-0.02114348,0.9658519
9.831136,1.967759,2.283251,5.008651,0.1089672,-0.2333798,-0.02160847,0.9660193
9.842213,1.967729,2.283216,5.008847,0.1090902,-0.2324148,-0.02197786,0.9662297
9.853486,1.9677,2.283217,5.008943,0.1091063,-0.2314273,-0.02231934,0.9664571
9.864409,1.96771,2.28322,5.009139,0.1089492,-0.2304851,-0.02260177,0.9666933
9.875513,1.96773,2.283189,5.009296,0.1086539,-0.2294052,-0.02287557,0.9669769
9.886699,1.967692,2.283246,5.009483,0.1084068,-0.2283971,-0.02312957,0.9672372
9.897688,1.96769,2.283237,5.009597,0.1081291,-0.2273094,-0.02321859,0.9675223
9.908792,1.967711,2.283239,5.009756,0.1079378,-0.2260442,-0.0234451,0.9678347
9.919904,1.967736,2.283247,5.009821,0.1078773,-0.2245004,-0.02401086,0.9681867
9.931211,1.96775,2.283179,5.009885,0.1079167,-0.2227,-0.0246907,0.968581
9.941978,1.967815,2.283186,5.0099,0.1080272,-0.2204959,-0.02565894,0.9690477
9.953289,1.9679,2.283145,5.009938,0.1080171,-0.2182383,-0.02664005,0.9695333
9.964361,1.967974,2.28319,5.009999,0.1078613,-0.2154067,-0.02769669,0.970154
9.976208,1.968113,2.283144,5.01006,0.1074829,-0.2123674,-0.02872269,0.970836
9.98674,1.968242,2.28322,5.010065,0.1069873,-0.2091709,-0.02944132,0.9715629
9.997909,1.968427,2.283291,5.01015,0.1063126,-0.2058194,-0.02998958,0.9723358
10.00895,1.968635,2.283354,5.010232,0.1055802,-0.2023621,-0.03047052,0.9731259
10.01967,1.968973,2.283493,5.010285,0.1046189,-0.1986484,-0.03060389,0.9739903
10.03076,1.969271,2.283606,5.010433,0.1035459,-0.1949737,-0.03069529,0.9748443
10.04231,1.96957,2.283859,5.010526,0.1023244,-0.1909845,-0.03057779,0.9757662
10.05311,1.969955,2.284074,5.010659,0.1009648,-0.1870041,-0.03045586,0.9766822
10.06421,1.97035,2.284294,5.010778,0.09937245,-0.1829791,-0.03025849,0.9776135
10.07537,1.970808,2.284512,5.010964,0.09766813,-0.1788822,-0.02996486,0.9785521
10.08652,1.971286,2.28476,5.011169,0.09595432,-0.1746091,-0.02969519,0.9795012
10.09761,1.971822,2.285037,5.011388,0.09422317,-0.170407,-0.02935709,0.9804192
10.10932,1.972351,2.285397,5.011635,0.09240092,-0.1660708,-0.02894952,0.9813483
10.11989,1.972892,2.285734,5.011858,0.09071247,-0.1616648,-0.02878266,0.9822461
10.13092,1.973542,2.286102,5.012125,0.08890331,-0.1573571,-0.02840452,0.9831216
10.14228,1.974112,2.286446,5.012389,0.0870329,-0.1530551,-0.02825778,0.983972
10.15326,1.974826,2.286772,5.012627,0.08533613,-0.149035,-0.02800685,0.9847446
10.16699,1.97556,2.287139,5.012829,0.08378587,-0.1450859,-0.02758962,0.9854791
10.17502,1.976354,2.287462,5.013092,0.08218071,-0.1412618,-0.0272027,0.9861802
10.18659,1.977264,2.287807,5.013418,0.08050671,-0.137564,-0.02670641,0.9868544
10.19768,1.978193,2.288255,5.013731,0.07887024,-0.1340432,-0.02622706,0.9874837
10.20837,1.979124,2.28868,5.014014,0.0772901,-0.1306833,-0.02583447,0.9880692
10.22027,1.980039,2.289102,5.014253,0.07566398,-0.1275422,-0.02560213,0.9886114
10.23076,1.981069,2.289533,5.014513,0.07403836,-0.1245923,-0.02557012,0.9891114
10.24213,1.982013,2.289953,5.01471,0.07240653,-0.1216592,-0.02580545,0.9895911
10.25304,1.982986,2.290422,5.015041,0.07071467,-0.1189963,-0.02618801,0.9900271
10.26412,1.984032,2.290893,5.01523,0.06894179,-0.1164095,-0.0271137,0.9904346
10.27509,1.984974,2.291353,5.015492,0.06722419,-0.1139345,-0.02824855,0.9908087
10.28654,1.985951,2.291814,5.015689,0.06543954,-0.1116096,-0.02975205,0.9911487
10.29743,1.98691,2.292297,5.015903,0.06378341,-0.1093602,-0.03146318,0.9914545
10.30835,1.987847,2.292709,5.016076,0.06220303,-0.1073031,-0.03337649,0.9917172
10.31966,1.98876,2.29312,5.016185,0.06050681,-0.1052742,-0.03533129,0.9919717
10.33086,1.989639,2.293481,5.016391,0.05866165,-0.1034416,-0.03748288,0.9921964
10.34228,1.990595,2.293904,5.016474,0.05690601,-0.1016622,-0.03949936,0.9924043
10.35294,1.991444,2.294252,5.016529,0.05499551,-0.09984633,-0.04165155,0.9926084
10.36408,1.992229,2.294617,5.016736,0.05325817,-0.09827942,-0.04378188,0.9927678
10.3753,1.993073,2.294988,5.016884,0.05149242,-0.09670466,-0.04597845,0.9929163
10.38624,1.993854,2.295367,5.017092,0.04982186,-0.09527639,-0.04788953,0.9930493
10.39748,1.99475,2.295708,5.017182,0.04808524,-0.09385541,-0.05004885,0.9931637
10.40892,1.995375,2.296098,5.017451,0.04644631,-0.09237006,-0.05198872,0.9932813
10.41965,1.996115,2.296469,5.017679,0.04449466,-0.090994,-0.0541808,0.9933804
10.43141,1.996766,2.296821,5.017928,0.04275676,-0.08953837,-0.05617288,0.9934784
10.44212,1.997425,2.297218,5.018223,0.04084179,-0.0881879,-0.05814626,0.9935662
10.45333,1.998088,2.297594,5.018499,0.03903123,-0.08698303,-0.06007733,0.9936304
10.46492,1.998619,2.297928,5.018805,0.03738385,-0.08579966,-0.0619114,0.993684
10.47523,1.999252,2.29826,5.01902,0.03602309,-0.08475822,-0.06368385,0.9937116
10.48701,1.999664,2.298395,5.019257,0.03492567,-0.08379444,-0.06539463,0.9937214
10.49765,2.000193,2.298655,5.019547,0.03397723,-0.08269095,-0.06709297,0.9937335
10.50946,2.000642,2.298856,5.019839,0.03320257,-0.08169323,-0.0688917,0.9937192
10.5203,2.001057,2.299001,5.020103,0.03246116,-0.08068481,-0.07043394,0.9937179
10.53088,2.001445,2.299166,5.020404,0.03178762,-0.079624,-0.07205476,0.993709
10.54217,2.001748,2.299319,5.020673,0.03115645,-0.07872507,-0.07347795,0.9936965
10.55306,2.002115,2.299449,5.020906,0.03063715,-0.0780285,-0.07501379,0.9936528
10.56445,2.002532,2.299464,5.021051,0.03042757,-0.07743007,-0.07634503,0.9936047
10.57556,2.002831,2.299451,5.02125,0.03019728,-0.07685292,-0.07780553,0.9935431
10.5866,2.003098,2.299496,5.021438,0.0301853,-0.07635927,-0.07920244,0.9934713
10.598,2.00338,2.299485,5.021544,0.02986277,-0.07571706,-0.08059087,0.9934185
10.60836,2.003652,2.299535,5.021709,0.02953974,-0.07496059,-0.08195309,0.993374
